date,State,Vehicle_Category,ev_sales
2020-05,Andhra Pradesh,2-Wheelers,0.0
2020-05,Andhra Pradesh,4-Wheelers,1.0
2020-05,Arunachal Pradesh,2-Wheelers,0.0
2020-05,Arunachal Pradesh,4-Wheelers,0.0
2020-05,Assam,2-Wheelers,0.0
2020-05,Assam,4-Wheelers,0.0
2020-05,Bihar,2-Wheelers,1.0
2020-05,Bihar,4-Wheelers,1.0
2020-05,Chandigarh,2-Wheelers,0.0
2020-05,Chandigarh,4-Wheelers,0.0
2020-05,Chhattisgarh,2-Wheelers,11.0
2020-05,Chhattisgarh,4-Wheelers,0.0
2020-05,DNH and DD,2-Wheelers,0.0
2020-05,DNH and DD,4-Wheelers,0.0
2020-05,Delhi,2-Wheelers,2.0
2020-05,Delhi,4-Wheelers,30.0
2020-05,Goa,2-Wheelers,2.0
2020-05,Goa,4-Wheelers,0.0
2020-05,Gujarat,2-Wheelers,0.0
2020-05,Gujarat,4-Wheelers,0.0
2020-05,Haryana,2-Wheelers,2.0
2020-05,Haryana,4-Wheelers,0.0
2020-05,Himachal Pradesh,2-Wheelers,0.0
2020-05,Himachal Pradesh,4-Wheelers,0.0
2020-05,Jammu and Kashmir,4-Wheelers,0.0
2020-05,Jharkhand,2-Wheelers,1.0
2020-05,Jharkhand,4-Wheelers,0.0
2020-05,Karnataka,2-Wheelers,283.0
2020-05,Karnataka,4-Wheelers,31.0
2020-05,Kerala,2-Wheelers,4.0
2020-05,Kerala,4-Wheelers,2.0
2020-05,Madhya Pradesh,2-Wheelers,0.0
2020-05,Madhya Pradesh,4-Wheelers,0.0
2020-05,Maharashtra,2-Wheelers,129.0
2020-05,Maharashtra,4-Wheelers,4.0
2020-05,Manipur,2-Wheelers,0.0
2020-05,Manipur,4-Wheelers,0.0
2020-05,Meghalaya,2-Wheelers,0.0
2020-05,Meghalaya,4-Wheelers,0.0
2020-05,Mizoram,2-Wheelers,0.0
2020-05,Mizoram,4-Wheelers,0.0
2020-05,Nagaland,2-Wheelers,0.0
2020-05,Nagaland,4-Wheelers,0.0
2020-05,Odisha,2-Wheelers,14.0
2020-05,Odisha,4-Wheelers,0.0
2020-05,Puducherry,2-Wheelers,2.0
2020-05,Puducherry,4-Wheelers,0.0
2020-05,Punjab,2-Wheelers,0.0
2020-05,Punjab,4-Wheelers,1.0
2020-05,Rajasthan,2-Wheelers,12.0
2020-05,Rajasthan,4-Wheelers,2.0
2020-05,Sikkim,2-Wheelers,0.0
2020-05,Sikkim,4-Wheelers,0.0
2020-05,Tamil Nadu,2-Wheelers,91.0
2020-05,Tamil Nadu,4-Wheelers,7.0
2020-05,Tripura,2-Wheelers,0.0
2020-05,Tripura,4-Wheelers,0.0
2020-05,Uttar Pradesh,2-Wheelers,3.0
2020-05,Uttar Pradesh,4-Wheelers,3.0
2020-05,Uttarakhand,2-Wheelers,1.0
2020-05,Uttarakhand,4-Wheelers,0.0
2020-05,West Bengal,2-Wheelers,0.0
2020-05,West Bengal,4-Wheelers,1.0
2020-06,Andaman & Nicobar Island,2-Wheelers,0.0
2020-06,Andaman & Nicobar Island,4-Wheelers,10.0
2020-06,Andhra Pradesh,2-Wheelers,62.0
2020-06,Andhra Pradesh,4-Wheelers,6.0
2020-06,Arunachal Pradesh,2-Wheelers,0.0
2020-06,Arunachal Pradesh,4-Wheelers,0.0
2020-06,Assam,2-Wheelers,0.0
2020-06,Assam,4-Wheelers,0.0
2020-06,Bihar,2-Wheelers,33.0
2020-06,Bihar,4-Wheelers,0.0
2020-06,Chandigarh,2-Wheelers,1.0
2020-06,Chandigarh,4-Wheelers,3.0
2020-06,Chhattisgarh,2-Wheelers,52.0
2020-06,Chhattisgarh,4-Wheelers,3.0
2020-06,DNH and DD,2-Wheelers,1.0
2020-06,DNH and DD,4-Wheelers,1.0
2020-06,Delhi,2-Wheelers,86.0
2020-06,Delhi,4-Wheelers,64.0
2020-06,Goa,2-Wheelers,0.0
2020-06,Goa,4-Wheelers,2.0
2020-06,Gujarat,2-Wheelers,56.0
2020-06,Gujarat,4-Wheelers,22.0
2020-06,Haryana,2-Wheelers,4.0
2020-06,Haryana,4-Wheelers,7.0
2020-06,Himachal Pradesh,2-Wheelers,0.0
2020-06,Himachal Pradesh,4-Wheelers,0.0
2020-06,Jammu and Kashmir,2-Wheelers,1.0
2020-06,Jammu and Kashmir,4-Wheelers,0.0
2020-06,Jharkhand,2-Wheelers,15.0
2020-06,Jharkhand,4-Wheelers,3.0
2020-06,Karnataka,2-Wheelers,419.0
2020-06,Karnataka,4-Wheelers,63.0
2020-06,Kerala,2-Wheelers,10.0
2020-06,Kerala,4-Wheelers,7.0
2020-06,Ladakh,4-Wheelers,0.0
2020-06,Madhya Pradesh,2-Wheelers,48.0
2020-06,Madhya Pradesh,4-Wheelers,0.0
2020-06,Maharashtra,2-Wheelers,212.0
2020-06,Maharashtra,4-Wheelers,52.0
2020-06,Manipur,2-Wheelers,0.0
2020-06,Manipur,4-Wheelers,0.0
2020-06,Meghalaya,2-Wheelers,0.0
2020-06,Meghalaya,4-Wheelers,0.0
2020-06,Mizoram,2-Wheelers,0.0
2020-06,Mizoram,4-Wheelers,0.0
2020-06,Nagaland,2-Wheelers,0.0
2020-06,Nagaland,4-Wheelers,0.0
2020-06,Odisha,2-Wheelers,47.0
2020-06,Odisha,4-Wheelers,4.0
2020-06,Puducherry,2-Wheelers,4.0
2020-06,Puducherry,4-Wheelers,0.0
2020-06,Punjab,2-Wheelers,1.0
2020-06,Punjab,4-Wheelers,0.0
2020-06,Rajasthan,2-Wheelers,76.0
2020-06,Rajasthan,4-Wheelers,11.0
2020-06,Sikkim,2-Wheelers,0.0
2020-06,Sikkim,4-Wheelers,0.0
2020-06,Tamil Nadu,2-Wheelers,273.0
2020-06,Tamil Nadu,4-Wheelers,13.0
2020-06,Tripura,2-Wheelers,1.0
2020-06,Tripura,4-Wheelers,0.0
2020-06,Uttar Pradesh,2-Wheelers,93.0
2020-06,Uttar Pradesh,4-Wheelers,18.0
2020-06,Uttarakhand,2-Wheelers,12.0
2020-06,Uttarakhand,4-Wheelers,0.0
2020-06,West Bengal,2-Wheelers,4.0
2020-06,West Bengal,4-Wheelers,6.0
2020-07,Andaman & Nicobar Island,2-Wheelers,0.0
2020-07,Andaman & Nicobar Island,4-Wheelers,15.0
2020-07,Andhra Pradesh,2-Wheelers,33.0
2020-07,Andhra Pradesh,4-Wheelers,2.0
2020-07,Arunachal Pradesh,2-Wheelers,0.0
2020-07,Arunachal Pradesh,4-Wheelers,0.0
2020-07,Assam,2-Wheelers,2.0
2020-07,Assam,4-Wheelers,0.0
2020-07,Bihar,2-Wheelers,22.0
2020-07,Bihar,4-Wheelers,3.0
2020-07,Chandigarh,2-Wheelers,0.0
2020-07,Chandigarh,4-Wheelers,1.0
2020-07,Chhattisgarh,2-Wheelers,40.0
2020-07,Chhattisgarh,4-Wheelers,0.0
2020-07,DNH and DD,2-Wheelers,1.0
2020-07,DNH and DD,4-Wheelers,0.0
2020-07,Delhi,2-Wheelers,100.0
2020-07,Delhi,4-Wheelers,37.0
2020-07,Goa,2-Wheelers,1.0
2020-07,Goa,4-Wheelers,0.0
2020-07,Gujarat,2-Wheelers,31.0
2020-07,Gujarat,4-Wheelers,26.0
2020-07,Haryana,2-Wheelers,15.0
2020-07,Haryana,4-Wheelers,3.0
2020-07,Himachal Pradesh,2-Wheelers,1.0
2020-07,Himachal Pradesh,4-Wheelers,1.0
2020-07,Jammu and Kashmir,2-Wheelers,5.0
2020-07,Jammu and Kashmir,4-Wheelers,0.0
2020-07,Jharkhand,2-Wheelers,69.0
2020-07,Jharkhand,4-Wheelers,1.0
2020-07,Karnataka,2-Wheelers,370.0
2020-07,Karnataka,4-Wheelers,60.0
2020-07,Kerala,2-Wheelers,8.0
2020-07,Kerala,4-Wheelers,16.0
2020-07,Ladakh,4-Wheelers,0.0
2020-07,Madhya Pradesh,2-Wheelers,29.0
2020-07,Madhya Pradesh,4-Wheelers,1.0
2020-07,Maharashtra,2-Wheelers,192.0
2020-07,Maharashtra,4-Wheelers,94.0
2020-07,Manipur,2-Wheelers,0.0
2020-07,Manipur,4-Wheelers,0.0
2020-07,Meghalaya,2-Wheelers,0.0
2020-07,Meghalaya,4-Wheelers,0.0
2020-07,Mizoram,2-Wheelers,1.0
2020-07,Mizoram,4-Wheelers,0.0
2020-07,Nagaland,2-Wheelers,0.0
2020-07,Nagaland,4-Wheelers,0.0
2020-07,Odisha,2-Wheelers,38.0
2020-07,Odisha,4-Wheelers,0.0
2020-07,Puducherry,2-Wheelers,5.0
2020-07,Puducherry,4-Wheelers,0.0
2020-07,Punjab,2-Wheelers,4.0
2020-07,Punjab,4-Wheelers,1.0
2020-07,Rajasthan,2-Wheelers,124.0
2020-07,Rajasthan,4-Wheelers,17.0
2020-07,Sikkim,2-Wheelers,0.0
2020-07,Sikkim,4-Wheelers,0.0
2020-07,Tamil Nadu,2-Wheelers,300.0
2020-07,Tamil Nadu,4-Wheelers,43.0
2020-07,Tripura,2-Wheelers,1.0
2020-07,Tripura,4-Wheelers,0.0
2020-07,Uttar Pradesh,2-Wheelers,77.0
2020-07,Uttar Pradesh,4-Wheelers,24.0
2020-07,Uttarakhand,2-Wheelers,11.0
2020-07,Uttarakhand,4-Wheelers,1.0
2020-07,West Bengal,2-Wheelers,8.0
2020-07,West Bengal,4-Wheelers,12.0
2020-08,Andaman & Nicobar Island,4-Wheelers,0.0
2020-08,Andhra Pradesh,2-Wheelers,70.0
2020-08,Andhra Pradesh,4-Wheelers,3.0
2020-08,Arunachal Pradesh,2-Wheelers,0.0
2020-08,Arunachal Pradesh,4-Wheelers,0.0
2020-08,Assam,2-Wheelers,0.0
2020-08,Assam,4-Wheelers,1.0
2020-08,Bihar,2-Wheelers,16.0
2020-08,Bihar,4-Wheelers,7.0
2020-08,Chandigarh,2-Wheelers,1.0
2020-08,Chandigarh,4-Wheelers,10.0
2020-08,Chhattisgarh,2-Wheelers,33.0
2020-08,Chhattisgarh,4-Wheelers,3.0
2020-08,DNH and DD,2-Wheelers,0.0
2020-08,DNH and DD,4-Wheelers,0.0
2020-08,Delhi,2-Wheelers,76.0
2020-08,Delhi,4-Wheelers,13.0
2020-08,Goa,2-Wheelers,1.0
2020-08,Goa,4-Wheelers,2.0
2020-08,Gujarat,2-Wheelers,93.0
2020-08,Gujarat,4-Wheelers,17.0
2020-08,Haryana,2-Wheelers,18.0
2020-08,Haryana,4-Wheelers,2.0
2020-08,Himachal Pradesh,2-Wheelers,0.0
2020-08,Himachal Pradesh,4-Wheelers,0.0
2020-08,Jammu and Kashmir,2-Wheelers,9.0
2020-08,Jammu and Kashmir,4-Wheelers,0.0
2020-08,Jharkhand,2-Wheelers,14.0
2020-08,Jharkhand,4-Wheelers,5.0
2020-08,Karnataka,2-Wheelers,557.0
2020-08,Karnataka,4-Wheelers,66.0
2020-08,Kerala,2-Wheelers,23.0
2020-08,Kerala,4-Wheelers,38.0
2020-08,Ladakh,2-Wheelers,0.0
2020-08,Ladakh,4-Wheelers,0.0
2020-08,Madhya Pradesh,2-Wheelers,70.0
2020-08,Madhya Pradesh,4-Wheelers,0.0
2020-08,Maharashtra,2-Wheelers,350.0
2020-08,Maharashtra,4-Wheelers,97.0
2020-08,Manipur,2-Wheelers,0.0
2020-08,Manipur,4-Wheelers,0.0
2020-08,Meghalaya,2-Wheelers,0.0
2020-08,Meghalaya,4-Wheelers,0.0
2020-08,Mizoram,2-Wheelers,0.0
2020-08,Mizoram,4-Wheelers,0.0
2020-08,Nagaland,2-Wheelers,0.0
2020-08,Nagaland,4-Wheelers,0.0
2020-08,Odisha,2-Wheelers,40.0
2020-08,Odisha,4-Wheelers,6.0
2020-08,Puducherry,2-Wheelers,4.0
2020-08,Puducherry,4-Wheelers,0.0
2020-08,Punjab,2-Wheelers,11.0
2020-08,Punjab,4-Wheelers,0.0
2020-08,Rajasthan,2-Wheelers,114.0
2020-08,Rajasthan,4-Wheelers,21.0
2020-08,Sikkim,2-Wheelers,0.0
2020-08,Sikkim,4-Wheelers,0.0
2020-08,Tamil Nadu,2-Wheelers,487.0
2020-08,Tamil Nadu,4-Wheelers,46.0
2020-08,Tripura,2-Wheelers,1.0
2020-08,Tripura,4-Wheelers,0.0
2020-08,Uttar Pradesh,2-Wheelers,102.0
2020-08,Uttar Pradesh,4-Wheelers,21.0
2020-08,Uttarakhand,2-Wheelers,17.0
2020-08,Uttarakhand,4-Wheelers,0.0
2020-08,West Bengal,2-Wheelers,8.0
2020-08,West Bengal,4-Wheelers,12.0
2020-09,Andaman & Nicobar Island,2-Wheelers,0.0
2020-09,Andaman & Nicobar Island,4-Wheelers,1.0
2020-09,Andhra Pradesh,2-Wheelers,102.0
2020-09,Andhra Pradesh,4-Wheelers,13.0
2020-09,Arunachal Pradesh,2-Wheelers,0.0
2020-09,Arunachal Pradesh,4-Wheelers,0.0
2020-09,Assam,2-Wheelers,2.0
2020-09,Assam,4-Wheelers,0.0
2020-09,Bihar,2-Wheelers,59.0
2020-09,Bihar,4-Wheelers,1.0
2020-09,Chandigarh,2-Wheelers,3.0
2020-09,Chandigarh,4-Wheelers,7.0
2020-09,Chhattisgarh,2-Wheelers,81.0
2020-09,Chhattisgarh,4-Wheelers,1.0
2020-09,DNH and DD,2-Wheelers,1.0
2020-09,DNH and DD,4-Wheelers,0.0
2020-09,Delhi,2-Wheelers,32.0
2020-09,Delhi,4-Wheelers,8.0
2020-09,Goa,2-Wheelers,3.0
2020-09,Goa,4-Wheelers,4.0
2020-09,Gujarat,2-Wheelers,34.0
2020-09,Gujarat,4-Wheelers,18.0
2020-09,Haryana,2-Wheelers,19.0
2020-09,Haryana,4-Wheelers,5.0
2020-09,Himachal Pradesh,2-Wheelers,11.0
2020-09,Himachal Pradesh,4-Wheelers,0.0
2020-09,Jammu and Kashmir,2-Wheelers,6.0
2020-09,Jammu and Kashmir,4-Wheelers,0.0
2020-09,Jharkhand,2-Wheelers,36.0
2020-09,Jharkhand,4-Wheelers,2.0
2020-09,Karnataka,2-Wheelers,723.0
2020-09,Karnataka,4-Wheelers,50.0
2020-09,Kerala,2-Wheelers,59.0
2020-09,Kerala,4-Wheelers,61.0
2020-09,Ladakh,2-Wheelers,0.0
2020-09,Ladakh,4-Wheelers,0.0
2020-09,Madhya Pradesh,2-Wheelers,176.0
2020-09,Madhya Pradesh,4-Wheelers,8.0
2020-09,Maharashtra,2-Wheelers,470.0
2020-09,Maharashtra,4-Wheelers,88.0
2020-09,Manipur,2-Wheelers,0.0
2020-09,Manipur,4-Wheelers,0.0
2020-09,Meghalaya,2-Wheelers,0.0
2020-09,Meghalaya,4-Wheelers,0.0
2020-09,Mizoram,2-Wheelers,0.0
2020-09,Mizoram,4-Wheelers,0.0
2020-09,Nagaland,2-Wheelers,0.0
2020-09,Nagaland,4-Wheelers,0.0
2020-09,Odisha,2-Wheelers,98.0
2020-09,Odisha,4-Wheelers,0.0
2020-09,Puducherry,2-Wheelers,12.0
2020-09,Puducherry,4-Wheelers,0.0
2020-09,Punjab,2-Wheelers,18.0
2020-09,Punjab,4-Wheelers,0.0
2020-09,Rajasthan,2-Wheelers,291.0
2020-09,Rajasthan,4-Wheelers,16.0
2020-09,Sikkim,2-Wheelers,0.0
2020-09,Sikkim,4-Wheelers,0.0
2020-09,Tamil Nadu,2-Wheelers,645.0
2020-09,Tamil Nadu,4-Wheelers,28.0
2020-09,Tripura,2-Wheelers,0.0
2020-09,Tripura,4-Wheelers,0.0
2020-09,Uttar Pradesh,2-Wheelers,176.0
2020-09,Uttar Pradesh,4-Wheelers,12.0
2020-09,Uttarakhand,2-Wheelers,24.0
2020-09,Uttarakhand,4-Wheelers,0.0
2020-09,West Bengal,2-Wheelers,8.0
2020-09,West Bengal,4-Wheelers,13.0
2020-10,Andaman & Nicobar Island,2-Wheelers,1.0
2020-10,Andaman & Nicobar Island,4-Wheelers,2.0
2020-10,Andhra Pradesh,2-Wheelers,126.0
2020-10,Andhra Pradesh,4-Wheelers,7.0
2020-10,Arunachal Pradesh,2-Wheelers,0.0
2020-10,Arunachal Pradesh,4-Wheelers,0.0
2020-10,Assam,2-Wheelers,8.0
2020-10,Assam,4-Wheelers,1.0
2020-10,Bihar,2-Wheelers,32.0
2020-10,Bihar,4-Wheelers,3.0
2020-10,Chandigarh,2-Wheelers,0.0
2020-10,Chandigarh,4-Wheelers,4.0
2020-10,Chhattisgarh,2-Wheelers,52.0
2020-10,Chhattisgarh,4-Wheelers,0.0
2020-10,DNH and DD,2-Wheelers,0.0
2020-10,DNH and DD,4-Wheelers,0.0
2020-10,Delhi,2-Wheelers,49.0
2020-10,Delhi,4-Wheelers,76.0
2020-10,Goa,2-Wheelers,17.0
2020-10,Goa,4-Wheelers,2.0
2020-10,Gujarat,2-Wheelers,61.0
2020-10,Gujarat,4-Wheelers,28.0
2020-10,Haryana,2-Wheelers,30.0
2020-10,Haryana,4-Wheelers,2.0
2020-10,Himachal Pradesh,2-Wheelers,0.0
2020-10,Himachal Pradesh,4-Wheelers,0.0
2020-10,Jammu and Kashmir,2-Wheelers,7.0
2020-10,Jammu and Kashmir,4-Wheelers,0.0
2020-10,Jharkhand,2-Wheelers,23.0
2020-10,Jharkhand,4-Wheelers,4.0
2020-10,Karnataka,2-Wheelers,1151.0
2020-10,Karnataka,4-Wheelers,63.0
2020-10,Kerala,2-Wheelers,49.0
2020-10,Kerala,4-Wheelers,100.0
2020-10,Ladakh,2-Wheelers,0.0
2020-10,Ladakh,4-Wheelers,0.0
2020-10,Madhya Pradesh,2-Wheelers,86.0
2020-10,Madhya Pradesh,4-Wheelers,4.0
2020-10,Maharashtra,2-Wheelers,472.0
2020-10,Maharashtra,4-Wheelers,102.0
2020-10,Manipur,2-Wheelers,0.0
2020-10,Manipur,4-Wheelers,0.0
2020-10,Meghalaya,2-Wheelers,0.0
2020-10,Meghalaya,4-Wheelers,0.0
2020-10,Mizoram,2-Wheelers,0.0
2020-10,Mizoram,4-Wheelers,0.0
2020-10,Nagaland,2-Wheelers,0.0
2020-10,Nagaland,4-Wheelers,0.0
2020-10,Odisha,2-Wheelers,59.0
2020-10,Odisha,4-Wheelers,3.0
2020-10,Puducherry,2-Wheelers,11.0
2020-10,Puducherry,4-Wheelers,0.0
2020-10,Punjab,2-Wheelers,4.0
2020-10,Punjab,4-Wheelers,2.0
2020-10,Rajasthan,2-Wheelers,154.0
2020-10,Rajasthan,4-Wheelers,12.0
2020-10,Sikkim,2-Wheelers,0.0
2020-10,Sikkim,4-Wheelers,0.0
2020-10,Tamil Nadu,2-Wheelers,459.0
2020-10,Tamil Nadu,4-Wheelers,26.0
2020-10,Tripura,2-Wheelers,0.0
2020-10,Tripura,4-Wheelers,0.0
2020-10,Uttar Pradesh,2-Wheelers,83.0
2020-10,Uttar Pradesh,4-Wheelers,8.0
2020-10,Uttarakhand,2-Wheelers,6.0
2020-10,Uttarakhand,4-Wheelers,1.0
2020-10,West Bengal,2-Wheelers,12.0
2020-10,West Bengal,4-Wheelers,11.0
2020-11,Andaman & Nicobar Island,2-Wheelers,0.0
2020-11,Andaman & Nicobar Island,4-Wheelers,2.0
2020-11,Andhra Pradesh,2-Wheelers,153.0
2020-11,Andhra Pradesh,4-Wheelers,4.0
2020-11,Arunachal Pradesh,2-Wheelers,1.0
2020-11,Arunachal Pradesh,4-Wheelers,0.0
2020-11,Assam,2-Wheelers,4.0
2020-11,Assam,4-Wheelers,3.0
2020-11,Bihar,2-Wheelers,67.0
2020-11,Bihar,4-Wheelers,3.0
2020-11,Chandigarh,2-Wheelers,1.0
2020-11,Chandigarh,4-Wheelers,4.0
2020-11,Chhattisgarh,2-Wheelers,122.0
2020-11,Chhattisgarh,4-Wheelers,0.0
2020-11,DNH and DD,2-Wheelers,2.0
2020-11,DNH and DD,4-Wheelers,0.0
2020-11,Delhi,2-Wheelers,260.0
2020-11,Delhi,4-Wheelers,125.0
2020-11,Goa,2-Wheelers,17.0
2020-11,Goa,4-Wheelers,5.0
2020-11,Gujarat,2-Wheelers,96.0
2020-11,Gujarat,4-Wheelers,21.0
2020-11,Haryana,2-Wheelers,39.0
2020-11,Haryana,4-Wheelers,6.0
2020-11,Himachal Pradesh,2-Wheelers,8.0
2020-11,Himachal Pradesh,4-Wheelers,2.0
2020-11,Jammu and Kashmir,2-Wheelers,18.0
2020-11,Jammu and Kashmir,4-Wheelers,0.0
2020-11,Jharkhand,2-Wheelers,39.0
2020-11,Jharkhand,4-Wheelers,4.0
2020-11,Karnataka,2-Wheelers,1235.0
2020-11,Karnataka,4-Wheelers,103.0
2020-11,Kerala,2-Wheelers,62.0
2020-11,Kerala,4-Wheelers,84.0
2020-11,Ladakh,2-Wheelers,0.0
2020-11,Ladakh,4-Wheelers,0.0
2020-11,Madhya Pradesh,2-Wheelers,85.0
2020-11,Madhya Pradesh,4-Wheelers,5.0
2020-11,Maharashtra,2-Wheelers,732.0
2020-11,Maharashtra,4-Wheelers,115.0
2020-11,Manipur,2-Wheelers,0.0
2020-11,Manipur,4-Wheelers,0.0
2020-11,Meghalaya,2-Wheelers,1.0
2020-11,Meghalaya,4-Wheelers,0.0
2020-11,Mizoram,2-Wheelers,0.0
2020-11,Mizoram,4-Wheelers,0.0
2020-11,Nagaland,2-Wheelers,1.0
2020-11,Nagaland,4-Wheelers,0.0
2020-11,Odisha,2-Wheelers,64.0
2020-11,Odisha,4-Wheelers,5.0
2020-11,Puducherry,2-Wheelers,18.0
2020-11,Puducherry,4-Wheelers,0.0
2020-11,Punjab,2-Wheelers,54.0
2020-11,Punjab,4-Wheelers,1.0
2020-11,Rajasthan,2-Wheelers,350.0
2020-11,Rajasthan,4-Wheelers,13.0
2020-11,Sikkim,2-Wheelers,0.0
2020-11,Sikkim,4-Wheelers,0.0
2020-11,Tamil Nadu,2-Wheelers,673.0
2020-11,Tamil Nadu,4-Wheelers,38.0
2020-11,Tripura,2-Wheelers,1.0
2020-11,Tripura,4-Wheelers,0.0
2020-11,Uttar Pradesh,2-Wheelers,54.0
2020-11,Uttar Pradesh,4-Wheelers,8.0
2020-11,Uttarakhand,2-Wheelers,23.0
2020-11,Uttarakhand,4-Wheelers,0.0
2020-11,West Bengal,2-Wheelers,8.0
2020-11,West Bengal,4-Wheelers,16.0
2020-12,Andaman & Nicobar Island,2-Wheelers,0.0
2020-12,Andaman & Nicobar Island,4-Wheelers,2.0
2020-12,Andhra Pradesh,2-Wheelers,162.0
2020-12,Andhra Pradesh,4-Wheelers,18.0
2020-12,Arunachal Pradesh,2-Wheelers,0.0
2020-12,Arunachal Pradesh,4-Wheelers,0.0
2020-12,Assam,2-Wheelers,15.0
2020-12,Assam,4-Wheelers,2.0
2020-12,Bihar,2-Wheelers,37.0
2020-12,Bihar,4-Wheelers,3.0
2020-12,Chandigarh,2-Wheelers,1.0
2020-12,Chandigarh,4-Wheelers,6.0
2020-12,Chhattisgarh,2-Wheelers,73.0
2020-12,Chhattisgarh,4-Wheelers,0.0
2020-12,DNH and DD,2-Wheelers,3.0
2020-12,DNH and DD,4-Wheelers,0.0
2020-12,Delhi,2-Wheelers,182.0
2020-12,Delhi,4-Wheelers,103.0
2020-12,Goa,2-Wheelers,10.0
2020-12,Goa,4-Wheelers,5.0
2020-12,Gujarat,2-Wheelers,84.0
2020-12,Gujarat,4-Wheelers,33.0
2020-12,Haryana,2-Wheelers,49.0
2020-12,Haryana,4-Wheelers,6.0
2020-12,Himachal Pradesh,2-Wheelers,2.0
2020-12,Himachal Pradesh,4-Wheelers,0.0
2020-12,Jammu and Kashmir,2-Wheelers,13.0
2020-12,Jammu and Kashmir,4-Wheelers,0.0
2020-12,Jharkhand,2-Wheelers,17.0
2020-12,Jharkhand,4-Wheelers,0.0
2020-12,Karnataka,2-Wheelers,1436.0
2020-12,Karnataka,4-Wheelers,58.0
2020-12,Kerala,2-Wheelers,73.0
2020-12,Kerala,4-Wheelers,78.0
2020-12,Ladakh,2-Wheelers,0.0
2020-12,Ladakh,4-Wheelers,0.0
2020-12,Madhya Pradesh,2-Wheelers,243.0
2020-12,Madhya Pradesh,4-Wheelers,10.0
2020-12,Maharashtra,2-Wheelers,838.0
2020-12,Maharashtra,4-Wheelers,104.0
2020-12,Manipur,2-Wheelers,0.0
2020-12,Manipur,4-Wheelers,0.0
2020-12,Meghalaya,2-Wheelers,0.0
2020-12,Meghalaya,4-Wheelers,0.0
2020-12,Mizoram,2-Wheelers,0.0
2020-12,Mizoram,4-Wheelers,0.0
2020-12,Nagaland,2-Wheelers,0.0
2020-12,Nagaland,4-Wheelers,0.0
2020-12,Odisha,2-Wheelers,85.0
2020-12,Odisha,4-Wheelers,3.0
2020-12,Puducherry,2-Wheelers,13.0
2020-12,Puducherry,4-Wheelers,0.0
2020-12,Punjab,2-Wheelers,14.0
2020-12,Punjab,4-Wheelers,1.0
2020-12,Rajasthan,2-Wheelers,522.0
2020-12,Rajasthan,4-Wheelers,17.0
2020-12,Sikkim,2-Wheelers,0.0
2020-12,Sikkim,4-Wheelers,0.0
2020-12,Tamil Nadu,2-Wheelers,850.0
2020-12,Tamil Nadu,4-Wheelers,56.0
2020-12,Tripura,2-Wheelers,0.0
2020-12,Tripura,4-Wheelers,0.0
2020-12,Uttar Pradesh,2-Wheelers,186.0
2020-12,Uttar Pradesh,4-Wheelers,2.0
2020-12,Uttarakhand,2-Wheelers,26.0
2020-12,Uttarakhand,4-Wheelers,6.0
2020-12,West Bengal,2-Wheelers,13.0
2020-12,West Bengal,4-Wheelers,11.0
2021-01,Andaman & Nicobar Island,2-Wheelers,0.0
2021-01,Andaman & Nicobar Island,4-Wheelers,0.0
2021-01,Andhra Pradesh,2-Wheelers,231.0
2021-01,Andhra Pradesh,4-Wheelers,20.0
2021-01,Arunachal Pradesh,2-Wheelers,0.0
2021-01,Arunachal Pradesh,4-Wheelers,0.0
2021-01,Assam,2-Wheelers,5.0
2021-01,Assam,4-Wheelers,0.0
2021-01,Bihar,2-Wheelers,34.0
2021-01,Bihar,4-Wheelers,4.0
2021-01,Chandigarh,2-Wheelers,3.0
2021-01,Chandigarh,4-Wheelers,2.0
2021-01,Chhattisgarh,2-Wheelers,72.0
2021-01,Chhattisgarh,4-Wheelers,0.0
2021-01,DNH and DD,2-Wheelers,1.0
2021-01,DNH and DD,4-Wheelers,0.0
2021-01,Delhi,2-Wheelers,206.0
2021-01,Delhi,4-Wheelers,143.0
2021-01,Goa,2-Wheelers,22.0
2021-01,Goa,4-Wheelers,9.0
2021-01,Gujarat,2-Wheelers,103.0
2021-01,Gujarat,4-Wheelers,18.0
2021-01,Haryana,2-Wheelers,44.0
2021-01,Haryana,4-Wheelers,1.0
2021-01,Himachal Pradesh,2-Wheelers,5.0
2021-01,Himachal Pradesh,4-Wheelers,2.0
2021-01,Jammu and Kashmir,2-Wheelers,12.0
2021-01,Jammu and Kashmir,4-Wheelers,0.0
2021-01,Jharkhand,2-Wheelers,47.0
2021-01,Jharkhand,4-Wheelers,1.0
2021-01,Karnataka,2-Wheelers,1621.0
2021-01,Karnataka,4-Wheelers,99.0
2021-01,Kerala,2-Wheelers,88.0
2021-01,Kerala,4-Wheelers,82.0
2021-01,Ladakh,2-Wheelers,0.0
2021-01,Ladakh,4-Wheelers,0.0
2021-01,Madhya Pradesh,2-Wheelers,152.0
2021-01,Madhya Pradesh,4-Wheelers,6.0
2021-01,Maharashtra,2-Wheelers,822.0
2021-01,Maharashtra,4-Wheelers,147.0
2021-01,Manipur,2-Wheelers,1.0
2021-01,Manipur,4-Wheelers,0.0
2021-01,Meghalaya,2-Wheelers,0.0
2021-01,Meghalaya,4-Wheelers,0.0
2021-01,Mizoram,2-Wheelers,0.0
2021-01,Mizoram,4-Wheelers,0.0
